x,y,hat,ell_pair,L,U,status,neval,time_s,dist
765.744237823232,-34.1264764912419,840.011808950099,250.912095634464,NaN,NaN,not_evaluated,0,0,766.504307983452
765.744237823232,34.1264764912421,840.011808950094,250.912095634464,NaN,NaN,not_evaluated,0,0,766.504307983452
765.744237823232,102.379429473726,282.67118818839,127.263897746367,NaN,NaN,pair_pruned,0,0,772.557949502074
765.744237823232,170.63238245621,172.774716609361,102.009999723554,NaN,NaN,not_evaluated,0,0,784.525109669643
765.744237823232,238.885335438694,126.760579571349,40.0076139376107,NaN,NaN,not_evaluated,0,0,802.141160424486
765.744237823232,307.138288421178,102.000661820131,36.3846323647678,60.0451672751113,137.716179545789,pruned,19,0.0047676,825.044341822774
765.744237823232,375.391241403662,86.8643544074456,36.3846323647678,NaN,NaN,not_evaluated,0,0,852.808783891246
765.744237823232,443.644194386146,76.8771536129283,36.3846323647678,NaN,NaN,not_evaluated,0,0,884.977066918694
765.744237823232,511.897147368629,69.9518986313789,36.3846323647678,NaN,NaN,not_evaluated,0,0,921.087904189184
765.744237823232,580.150100351113,64.9856485860267,36.3846323647678,58.4519400447016,71.3477394966677,pruned,48,0.0090435,960.696818302679
765.744237823232,648.403053333597,61.3422763851178,36.3846323647678,56.232829252302,58.0232420052108,converged,106,0.0136,1003.38963385706
767.533137545262,-335.800116418839,94.5479807686442,36.3846323647678,64.1368256679378,107.109967755667,pruned,24,0.0064033,837.776124878824
773.078909501309,178.769655107538,163.275799953653,102.009999723554,NaN,NaN,not_evaluated,0,0,793.479419961855
776.146077485069,-409.943248741352,80.0893613965672,36.3846323647678,NaN,NaN,not_evaluated,0,0,877.756344770046
777.167688022753,249.618444998764,119.599901752654,40.0076139376107,NaN,NaN,not_evaluated,0,0,816.271390770393
777.416526246845,279.147686714122,108.49103961103,32.9485336484617,NaN,NaN,not_evaluated,0,0,826.014458880447
780.00519314364,145.327028943061,196.251164710458,127.263897746367,NaN,NaN,not_evaluated,0,0,793.428034967548
787.93525360762,-523.995276812075,66.9417709072787,36.3846323647678,NaN,NaN,not_evaluated,0,0,946.26265592544
791.389938386465,-9.73302957237547,2806.73148181896,372.495983228501,NaN,NaN,not_evaluated,0,0,791.449787695965
792.084769641938,-603.649124091291,61.5703050097632,36.3846323647678,56.3896669564785,58.0338166991068,converged,98,0.0182791,995.886814510015
792.105843618613,-580.150100351113,62.8570796437177,36.3846323647678,57.3197221407386,58.9716647888617,converged,98,0.017906,981.837973614874
792.105843618613,-511.897147368629,67.5069111929064,36.3846323647678,NaN,NaN,not_evaluated,0,0,943.11736119048
792.105843618613,-443.644194386145,74.0155641070628,36.3846323647678,NaN,NaN,not_evaluated,0,0,907.883163577388
792.105843618613,-375.391241403661,83.4330743988625,36.3846323647678,NaN,NaN,not_evaluated,0,0,876.55590330414
792.105843618613,-307.138288421177,97.7474765822827,36.3846323647678,NaN,NaN,not_evaluated,0,0,849.567887639973
792.105843618613,-238.885335438694,121.221774983369,45.0033841670874,NaN,NaN,not_evaluated,0,0,827.343865017692
792.105843618613,-170.63238245621,164.937425013727,102.009999723554,NaN,NaN,pair_pruned,0,0,810.275926729554
792.105843618613,-102.379429473726,269.508673646385,127.263897746367,NaN,NaN,not_evaluated,0,0,798.694694532348
792.105843618613,-34.1264764912419,800.365652102495,250.912095634464,NaN,NaN,not_evaluated,0,0,792.840642180043
792.105843618613,34.1264764912421,800.36565210249,250.912095634464,NaN,NaN,not_evaluated,0,0,792.840642180043
792.105843618613,102.379429473726,269.508673646384,127.263897746367,NaN,NaN,not_evaluated,0,0,798.694694532348
792.105843618613,170.63238245621,164.937425013727,102.009999723554,NaN,NaN,not_evaluated,0,0,810.275926729554
