Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
64,19,1,1265.79365265906,4847.63682572619,1493.57690980704,3581.84317306713
64,6,0,1187.79365265906,4899.03696875708,51.4001430308908,3711.24331609802
64,11,0,1429.14488979802,5121.94150966878,222.904540911704,3692.79661987076
64,13,0,1441.14488979802,5218.56458275591,96.6230730871321,3777.4196929579
65,14,0,83,394.316630848817,394.316630848817,311.316630848817
65,7,0,479.816026146277,749.836341086841,355.519710238023,270.020314940564
65,5,0,29,1716.36504383367,966.528702746824,1687.36504383367
65,13,0,77,1928.26419263688,211.89914880321,1851.26419263688
65,8,0,47,2294.50646830715,366.242275670277,2247.50646830715
65,11,1,503.816026146277,2604.02408640061,309.517618093463,2100.20806025434
65,17,1,533.816026146276,3448.38219463371,844.358108233092,2914.56616848743
65,3,1,2937.13276734705,3693.83958010974,245.457385476032,756.70681276269
65,12,0,71,4010.11230283963,316.272722729887,3939.11230283963
65,9,0,53,4101.31564692307,91.2033440834462,4048.31564692307
65,19,0,113,4356.40743944071,255.091792517641,4243.40743944071
65,2,1,4236.99270501092,4489.70933390672,133.301894466003,252.7166288958
65,16,0,5114.23712012787,5287.95139481832,798.242060911606,173.714274690449
65,20,0,5120.23712012787,5502.37032914581,214.418934327485,382.133209017934
65,1,0,5,6345.18363633433,842.81330718852,6340.18363633433
65,4,0,23,6659.19175106888,314.008114734554,6636.19175106888
66,20,0,119,401.193321304357,401.193321304357,282.193321304357
66,12,0,71,569.391654620474,168.198333316117,498.391654620474
66,6,0,35,826.323129210047,256.931474589573,791.323129210047
66,7,0,1282.74985204157,1582.71601201392,756.392882803871,299.96615997235
66,9,1,2020.2900101804,2237.55370833874,654.837696324822,217.263698158338
66,10,0,2342.5568423963,2655.11371701893,417.560008680189,312.556874622628
66,3,0,3049.88604273804,3332.17735462039,677.063637601461,282.291311882354
66,19,0,3031.88604273804,3568.51718756849,236.339832948104,536.631144830458
66,16,1,4464.11898957594,4648.65997912681,1080.14279155832,184.54098955087
66,13,0,914.047377763651,4940.03017907025,291.370199943441,4025.9828013066
66,11,0,908.047377763651,5097.2831095333,157.252930463044,4189.23573176964
66,4,0,23,5630.94399551839,533.660885985099,5607.94399551839
66,8,1,47,5653.46092683725,22.5169313188517,5606.46092683725
66,17,0,101,6145.60174527234,492.140818435097,6044.60174527234
67,12,1,71,362.689077665383,362.689077665383,291.689077665383
67,11,1,65,1224.76564936131,862.076571695928,1159.76564936131
67,19,1,1291.45450749917,1930.81971006275,706.054060701434,639.365202563574
67,6,1,35,2512.73907486548,581.919364802731,2477.73907486548
67,7,1,2220.49131308204,2637.94142771924,125.202352853762,417.450114637197
67,1,0,5,2903.82147545382,265.880047734586,2898.82147545382
67,4,1,422.194620182128,3114.64584457906,210.824369125234,2692.45122439693
67,17,1,3881.04407473405,4079.50890378629,964.863059207232,198.464829052241
67,18,1,4840.85010476075,5109.46282866506,1029.95392487877,268.612723904304
67,9,1,5608.86452420173,5796.27439812994,686.81156946488,187.409873928204
67,16,1,916.897094460044,5984.75469331924,188.480295189306,5067.8575988592
67,10,1,5614.86452420173,6133.04307180641,148.288378487163,518.178547604673
67,2,1,6447.23680752387,6630.56098882348,497.517917017075,183.324181299611
68,5,0,29,341.041988854612,341.041988854612,312.041988854612
68,9,0,53,539.984850666906,198.942861812294,486.984850666906
68,7,1,420.566209811096,656.668292214127,116.683441547221,236.102082403031
68,10,0,438.566209811096,726.611656747817,69.9433645336898,288.045446936721
68,12,0,450.566209811096,1000.43626077742,273.824604029598,549.870050966319
68,16,0,95,1242.76916734075,242.332906563338,1147.76916734075
68,15,0,89,1746.87112051621,504.101953175453,1657.87112051621
68,20,0,119,2085.45051844961,338.579397933403,1966.45051844961
68,18,0,107,2277.82954132979,192.379022880176,2170.82954132979
68,13,0,77,2683.48166350075,405.652122170965,2606.48166350075
68,11,0,65,3018.05573985255,334.574076351802,2953.05573985255
68,3,1,402.566209811096,3201.63853697071,183.582797118155,2799.07232715961
68,14,0,462.566209811096,3472.52005824577,270.88152127506,3009.95384843467
68,2,0,396.566209811096,3567.95517678968,95.4351185439118,3171.38896697858
68,17,0,2008.49067204126,5100.09500377373,1532.13982698405,3091.60433173247
69,15,0,89,341.009102822556,341.009102822556,252.009102822556
69,8,1,822.270645183235,1388.16349753946,1047.1543947169,565.892852356222
69,20,1,1584.30037980376,1867.2826976305,479.11920009104,282.982317826739
69,12,1,2317.99967066373,2485.68010616389,618.397408533397,167.680435500168
69,6,1,2598.44893436699,2767.47637165779,281.796265493893,169.027437290799
69,19,0,3150.72270753876,3488.79766671428,721.321295056496,338.074959175521
69,13,0,3210.72270753876,3726.61563427917,237.817967564882,515.892926740403
69,18,1,3853.14369532259,4114.18276944677,387.567135167604,261.039074124179
69,10,1,3823.14369532259,4358.79767880691,244.614909360138,535.653983484317
69,16,1,4228.02649508195,4424.79256716917,65.9948883622646,196.766072087225
69,11,0,2311.99967066373,5128.51007403668,703.717506867503,2816.51040337295
69,5,1,375.568170905319,6238.09231089278,1109.5822368561,5862.52413998746
69,2,1,6624.20740098551,6866.96801974188,628.8757088491,242.760618756369
70,17,0,101,266.199291433616,266.199291433616,165.199291433616
70,16,0,95,1132.52392786981,866.324636436189,1037.52392786981
70,9,0,53,1788.96730530603,656.443377436229,1735.96730530603
70,11,0,403.59752256727,2669.80805129219,880.840745986156,2266.21052872492
70,3,1,1411.54541933734,4418.626007215,1748.81795592281,3007.08058787766
70,12,0,838.299996845186,4795.48268322386,376.856676008862,3957.18268637868
70,6,1,4910.99513333366,5136.57852782211,341.095844598245,225.583394488445
70,5,1,367.59752256727,5726.72106156246,590.142533740354,5359.12353899519
70,4,1,361.59752256727,6023.7983863721,297.077324809643,5662.20086380483
70,8,0,47,6704.9891954561,681.190809083994,6657.9891954561
70,2,0,11,6897.36127345871,192.372078002615,6886.36127345871
71,17,0,101,443.739347721636,443.739347721636,342.739347721636
71,15,0,825.353824095397,1071.35535865249,627.616010930858,246.001534557097
71,12,0,71,2276.24992112677,1204.89456247428,2205.24992112677
71,10,1,2387.92419676854,2565.64955156046,289.399630433687,177.725354791918
71,2,1,3668.10517939961,4105.53343006442,1539.88387850396,437.428250664812
71,7,1,3891.45641653857,4239.65985428775,134.126424223327,348.203437749181
71,19,0,3849.45641653857,4445.14868326647,205.488828978723,595.692266727905
71,14,0,4336.04849831832,4695.73131932078,250.582636054302,359.68282100246
71,16,1,4342.04849831832,4723.55927456182,27.8279552410486,381.510776243508
71,4,1,3486.75394226065,5342.06830357601,618.509029014186,1855.31436131536
71,8,0,3510.75394226065,5610.41202362792,268.343720051905,2099.65808136726
71,18,1,3353.40270512169,6457.94809201375,847.536068385833,3104.54538689205
71,20,0,2779.34899370482,6494.087856268,36.1397642542552,3714.73886256318
72,8,0,47,380.755898156581,380.755898156581,333.755898156581
72,17,1,101,604.404066634072,223.648168477491,503.404066634072
72,4,0,23,662.679956722848,58.2758900887764,639.679956722848
72,9,0,468.731175646411,1094.92144949037,432.241492767525,626.190273843962
72,6,0,456.731175646411,1723.94222736091,629.020777870534,1267.2110517145
72,5,0,450.731175646411,1873.0080404745,149.065813113597,1422.27686482809
72,20,1,2574.34035075734,2765.80517980958,892.797139335072,191.46482905224
72,16,0,3058.59581536159,3313.96855299376,548.163373184188,255.372737632171
72,18,0,107,3643.50945841048,329.540905416716,3536.50945841048
72,14,1,83,4529.62549537939,886.116036968914,4446.62549537939
72,13,0,77,4753.02659784136,223.401102461961,4676.02659784136
72,7,0,41,4828.47371396127,75.4471161199172,4787.47371396127
72,15,0,4920.13175022217,5187.22011965661,358.74640569534,267.08836943444
72,2,0,4890.13175022217,5397.20682668061,209.986707024,507.07507645844
72,19,0,819.460780022062,5884.9294314767,487.722604796083,5065.46865145463
73,6,0,35,461.115921341082,461.115921341082,426.115921341082
73,17,0,963.560835407819,1348.93009073583,887.814169394751,385.369255328014
73,9,0,53,1431.1458951766,82.2158044407668,1378.1458951766
73,16,0,95,2078.6632897674,647.5173945908,1983.6632897674
73,5,0,29,2295.78009098851,217.116801221106,2266.78009098851
73,7,0,41,2728.88447512911,433.104384140607,2687.88447512911
73,4,0,23,3321.41514042282,592.530665293705,3298.41514042282
73,12,1,4060.17274101781,4372.02954021848,1050.61439979566,311.856799200669
73,11,0,2824.73592778333,5184.94836989127,812.918829672792,2360.21244210794
73,14,0,2842.73592778333,5457.30953961461,272.361169723337,2614.57361183128
73,10,0,2429.5464445454,5826.55895996531,369.249420350702,3397.0125154199
73,2,0,2200.82352199886,6102.98776372659,276.428803761277,3902.16424172772
73,15,0,2266.82352199886,6153.23307115272,50.2453074261348,3886.40954915386
73,3,0,573.481827761339,6641.57946355234,488.346392399618,6068.097635791
74,11,0,65,351.818734373129,351.818734373129,286.818734373129
74,2,0,11,630.121011401785,278.302277028656,619.121011401785
74,10,0,59,1718.54145517165,1088.42044376987,1659.54145517165
74,14,0,1878.48675999822,2351.26116956391,632.719714392256,472.774409565689
74,1,1,2490.9209830548,2726.79423269878,375.533063134874,235.873249643982
74,3,0,17,2902.90227641528,176.108043716497,2885.90227641528
74,18,0,107,3316.96172381097,414.059447395693,3209.96172381097
74,9,0,53,3350.06949625377,33.107772442801,3297.06949625377
74,8,0,47,3381.67069426672,31.6011980129447,3334.67069426672
74,7,1,921.876134473995,3704.05490957944,322.384215312727,2782.17877510545
74,13,0,2544.9209830548,4797.79658656232,1093.74167698288,2252.87560350752
74,16,1,2289.18923427613,4981.50853044583,183.711943883505,2692.31929616969
74,19,0,2011.83799713718,5411.2006826992,429.692152253376,3399.36268556202
74,5,0,1115.22737161295,6210.12857508547,798.927892386272,5094.90120347252
75,5,0,29,362.75585880204,362.75585880204,333.75585880204
75,20,0,609.050680389244,1021.35377425713,658.597915455089,412.303093867885
75,12,0,71,1192.52967180824,171.175897551116,1121.52967180824
75,8,0,4199.04243183616,4379.93164753367,3187.40197572543,180.889215697509
75,1,0,4169.04243183616,4493.45357710411,113.521929570438,324.411145267947
75,13,0,1315.57980266189,4865.55574763222,372.102170528112,3549.97594497033
75,11,0,65,5939.93969122086,1074.38394358863,5874.93969122086
75,14,1,3364.80540889672,6252.8157817963,312.87609057544,2888.01037289957
75,16,1,95,6603.21208056476,350.39629876846,6508.21208056476
75,4,0,23,6661.20712509812,57.9950445333661,6638.20712509812
75,2,1,11,6757.79836043985,96.5912353417261,6746.79836043985
76,2,1,11,410.895325867983,410.895325867983,399.895325867983
76,9,1,531.615018781481,1116.20818004816,705.31285418018,584.593161266681
76,4,1,718.966255920439,1450.48029826566,334.272118217497,731.514042345221
76,17,1,101,2487.60436803073,1037.12406976507,2386.60436803073
76,3,1,17,2770.07097296563,282.466604934896,2753.07097296563
76,11,1,3581.38145554936,4015.85449254917,1245.78351958354,434.473036999809
76,1,0,706.966255920439,4126.3532198187,110.498727269537,3419.38696389826
76,18,1,4914.69592054359,5188.74450233043,1062.39128251173,274.048581786846
76,13,1,5620.02237133745,5759.87880817418,571.134305843745,139.856436836725
76,16,0,2379.39835686913,6104.08803222383,344.209224049657,3724.6896753547
76,10,1,2343.39835686913,6410.89551066176,306.807478437925,4067.49715379262
77,15,0,89,351.906863723139,351.906863723139,262.906863723139
77,2,0,11,595.102700976827,243.195837253688,584.102700976827
77,9,0,53,941.339973420099,346.237272443272,888.339973420099
77,11,0,65,1220.53403529883,279.194061878727,1155.53403529883
77,17,1,101,1501.5437423046,281.00970700577,1400.5437423046
77,18,0,735.471337803963,1705.76601469295,204.22227238835,970.294676888984
77,14,0,83,1910.15885542046,204.392840727511,1827.15885542046
77,16,0,723.471337803963,1973.28321539959,63.1243599791271,1249.81187759562
77,8,0,1588.22321161891,3097.3781549463,1124.09493954671,1509.15494332739
77,19,1,3163.59531430234,3350.33832551704,252.960170570738,186.743011214694
77,7,0,41,3551.79651853827,201.458193021236,3510.79651853827
77,13,0,2942.17240498295,4030.4133243921,478.616805853826,1088.24091940914
77,1,0,3784.24472410518,4772.81737544948,742.404051057381,988.572651344299
77,4,0,5161.23707191121,6034.03407385757,1261.21669840809,872.797001946355
77,3,0,5155.23707191121,6061.02568612046,26.9916122628911,905.788614209246
78,7,1,41,382.59356982729,382.59356982729,341.59356982729
78,18,1,1170.87172305708,1726.27177109877,1343.67820127148,555.400048041688
78,16,1,1865.12756336126,2104.04989371769,377.77812261892,238.922330356432
78,1,1,1781.12756336126,2631.0241725631,526.974278845414,849.896609201846
78,11,0,1340.22296019604,2725.53116677352,94.506994210421,1385.30820657749
78,8,1,688.169248779164,4148.62870093113,1423.09753415761,3460.45945215197
78,14,1,4860.51470279216,5241.83890694819,1093.21020601706,381.324204156032
78,6,1,1811.12756336126,5602.36194335525,360.523036407061,3791.23437999399
78,5,0,29,6007.2087748419,404.846831486654,5978.2087748419
78,2,1,11,6230.88917567978,223.680400837877,6219.88917567978
79,20,0,119,379.767001401543,379.767001401543,260.767001401543
79,11,0,65,564.195569224844,184.428567823301,499.195569224844
79,3,0,17,824.209115245975,260.01354602113,807.209115245975
79,10,0,719.56637263667,1247.47841780452,423.269302558544,527.912045167849
79,6,1,695.56637263667,1370.22276874031,122.744350935789,674.656396103637
79,16,0,95,3142.61480603592,1772.39203729562,3047.61480603592
79,14,1,2102.44254919616,3693.02767844391,550.412872407986,1590.58512924775
79,18,1,107,3747.01556747888,53.987889034971,3640.01556747888
79,15,1,520.36284183405,4404.83268660011,657.817119121231,3884.46984476606
79,13,1,4509.26090725517,5654.88872609084,1250.05603949073,1145.62781883567
80,20,1,119,342.693176771606,342.693176771606,223.693176771606
80,1,1,363.568381567986,630.486678734526,287.79350196292,266.91829716654
80,15,1,89,904.342546107687,273.855867373161,815.342546107687
80,4,1,1030.08107543933,1284.24203523258,379.899489124897,254.160959793258
80,12,0,2279.59866745738,2564.06453745499,1279.8225022224,284.465869997607
80,14,0,2701.92276853606,2940.97764311766,376.913105662674,239.054874581598
80,16,1,3336.68094465629,3644.78202841423,703.804385296567,308.101083757942
80,8,1,47,3963.46393336349,318.68190494926,3916.46393336349
80,7,1,41,4173.27187575908,209.807942395594,4132.27187575908
80,6,0,35,4734.49825311332,561.226377354235,4699.49825311332
80,11,0,65,5257.31097073486,522.812717621545,5192.31097073486
81,9,1,53,245.872564211859,245.872564211859,192.872564211859
81,17,1,439.318323655882,712.565363596747,466.692799384888,273.247039940865
81,8,1,1167.01715157749,1458.62204880814,746.056685211398,291.604897230652
81,20,0,119,1843.29752028094,384.675471472793,1724.29752028094
81,11,0,65,2709.78385260596,866.486332325024,2644.78385260596
81,5,0,2783.93245261446,3163.67186079619,453.888008190228,379.739408181728
81,12,1,3594.46551402969,3882.36620096447,718.694340168279,287.900686934781
81,3,1,4249.97587426692,5213.18498093454,1330.81877997007,963.209106667624
81,7,1,2590.57089723645,5393.21713111755,180.032150183006,2802.64623388109
81,18,1,107,5897.20193679509,503.984805677543,5790.20193679509
81,6,1,6311.44240854197,6510.41222401093,613.210287215841,198.969815468961
82,11,1,65,237.665739480808,237.665739480808,172.665739480808
82,15,0,89,969.580204724472,731.914465243665,880.580204724472
82,13,1,77,1471.95389322701,502.373688502534,1394.95389322701
82,1,1,1047.94535104463,1545.18656983613,73.2326766091189,497.241218791498
82,12,1,71,2178.21222065513,633.025650819004,2107.21222065513
82,4,1,23,2748.16114029356,569.948919638427,2725.16114029356
82,5,0,2225.56323926384,3008.4823602942,260.321220000644,782.919121030362
82,8,1,1089.94535104463,4005.56222077321,997.079860479009,2915.61686972858
82,9,1,4882.96802668488,5197.16450332379,1191.60228255058,314.19647663891
82,6,1,35,6301.20080864714,1104.03630532335,6266.20080864714
82,18,1,4912.96802668488,7046.53301478833,745.332206141191,2133.56498810345
83,14,0,83,373.322955398581,373.322955398581,290.322955398581
83,2,1,11,788.677427876997,415.354472478416,777.677427876997
83,8,1,47,988.215803344143,199.538375467146,941.215803344143
83,16,1,502.63749747944,1308.12524911291,319.909445768771,805.487751633474
83,10,1,472.63749747944,3027.47344828434,1719.34819917143,2554.8359508049
83,4,1,3347.38667630415,3713.15680107666,685.683352792321,365.77012477251
83,3,1,2583.92997014308,4494.65613909239,781.499338015726,1910.72616894931
83,1,1,4157.80111398701,4745.85031429083,251.194175198447,588.049200303821
83,11,1,2335.17840978714,4992.95541005424,247.10509576341,2657.77700026711
83,15,1,2353.17840978714,5213.1449754895,220.189565435252,2859.96656570236
83,17,1,4930.75265202886,5644.34977676023,431.204801270737,713.597124731368
83,19,1,3600.73791344311,6424.61328075445,780.263503994215,2823.87536731134
83,20,1,6498.04532444436,6821.89891954584,397.285638791396,323.85359510148
83,18,0,514.63749747944,7135.00370339244,313.1047838466,6620.366205913
84,9,1,53,394.669370757468,394.669370757468,341.669370757468
84,1,1,5,1778.11332720325,1383.44395644578,1773.11332720325
84,6,1,35,2470.34924468849,692.235917485235,2435.34924468849
84,5,1,29,2770.54204699218,300.192802303692,2741.54204699218
84,4,1,2085.31491658297,3051.95687783276,281.414830840585,966.641961249793
84,16,0,533.065969729926,3471.5935568618,419.636679029031,2938.52758713187
84,10,1,1348.47091828576,5060.60873770571,1589.01518084391,3712.13781941995
84,3,1,1867.96367944401,5700.90168088997,640.292943184265,3832.93800144596
84,13,1,1577.82215542471,6134.96416888763,434.06248799766,4557.14201346292
84,14,1,2344.66615372193,6507.52068512942,372.556516241791,4162.85453140749
85,6,0,35,236.162831986214,236.162831986214,201.162831986214
85,12,0,71,902.182472433535,666.019640447321,831.182472433535
85,2,1,11,1249.93356481768,347.751092384147,1238.93356481768
85,5,0,29,1680.73984359257,430.806278774887,1651.73984359257
85,1,0,5,1714.54753797305,33.8076943804847,1709.54753797305
85,9,0,1589.9627539851,2129.80589441962,415.258356446565,539.843140434521
85,7,1,2001.80280303631,2268.66762053203,138.86172611241,266.864817495719
85,18,0,1874.45156589735,5484.98051734777,3216.31289681574,3610.52895145041
85,19,1,113,6019.58095471497,534.600437367207,5906.58095471497
85,15,1,4833.79949433041,6230.1897976883,210.608842973324,1396.39030335789
85,13,1,405.018964194672,6746.29069376702,516.100896078729,6341.27172957235
85,4,1,5337.95750962337,7292.95247317205,546.661779405022,1954.99496354868
86,4,0,23,343.26264886381,343.26264886381,320.26264886381
86,9,1,430.406466950989,674.703862356669,331.441213492858,244.29739540568
86,2,0,1647.53993788967,1991.37395356829,1316.67009121162,343.834015678621
86,20,1,2762.25541270531,2965.34282619857,973.96887263028,203.087413493261
86,10,1,2414.17640505883,3247.99847265885,282.65564646028,833.822067600022
86,7,1,41,3727.13807804517,479.139605386315,3686.13807804517
86,15,1,807.30291495023,4475.72911817913,748.591040133965,3668.4262032289
86,12,0,448.406466950989,4526.29257483257,50.5634566534336,4077.88610788158
86,6,1,759.30291495023,4556.17139850366,29.8788236710952,3796.86848355343
86,17,1,478.406466950989,4658.56961276486,102.398214261198,4180.16314581387
86,18,1,107,5357.80199024626,699.232377481399,5250.80199024626
86,1,1,5268.36016068284,5625.37386228089,267.571872034638,357.013701598057
86,11,0,5135.00892354388,6820.91318435507,1195.53932207417,1685.90426081119
86,19,1,3206.09786336204,7420.06668791288,599.153503557814,4213.96882455084
87,6,0,35,370.716937903356,370.716937903356,335.716937903356
87,3,0,17,787.424555799987,416.707617896631,770.424555799987
87,20,0,119,948.881208539335,161.456652739348,829.881208539335
87,1,1,5,1190.28429759247,241.403089053139,1185.28429759247
87,4,1,434.314752235952,1233.77893560501,43.494638012535,799.464183369058
87,14,0,1649.21130799599,2011.18571599279,777.406780387779,361.974407996794
87,17,0,1065.94531749517,3074.71601723354,1063.53030124075,2008.77069973837
87,2,1,2934.64290907398,3295.5232262161,220.807208982555,360.880317142115
87,15,0,494.314752235952,4104.77654504045,809.253318824353,3610.4617928045
87,13,0,77,5456.32373489345,1351.547189853,5379.32373489345
87,16,0,95,5869.9782641478,413.654529254349,5774.9782641478
87,10,1,6216.65935215583,6396.68049665188,526.702232504085,180.021144496047
88,4,0,23,443.483558897636,443.483558897636,420.483558897636
88,18,1,107,990.754526712563,547.270967814927,883.754526712563
88,10,1,1118.5927980102,1478.04884986668,487.294323154113,359.45605185648
88,13,1,1136.5927980102,1540.9421562365,62.8933063698209,404.349358226301
88,1,0,5,1917.35210785915,376.409951622652,1912.35210785915
88,14,0,83,1964.57582992546,47.223722066316,1881.57582992546
88,19,1,2691.30490056096,3067.79716690399,1103.22133697853,376.49226634304
88,16,1,3190.08269036088,3374.251729709,306.454562805002,184.169039348112
88,8,1,3562.06814327264,3790.53297232489,416.281242615888,228.464829052241
88,12,0,582.610166099761,4269.67100536374,479.138033038857,3687.06083926398
88,2,1,4585.79627124641,4866.68203918362,597.011033819875,280.885767937207
88,5,1,29,5510.8026521413,644.120612957687,5481.8026521413
88,11,1,65,6153.01208674946,642.209434608161,6088.01208674946
88,17,1,1870.65605317125,6350.81186316919,197.799776419721,4480.15580999794
88,3,1,6480.38905895199,6911.96244576729,561.150582598106,431.573386815306
88,9,1,6726.46806659847,7222.92824839127,310.965802623978,496.460181792802
89,18,0,107,1182.92246198955,1182.92246198955,1075.92246198955
89,17,1,1369.25943381345,1651.25163824694,468.329176257394,281.992204433492
89,6,1,1303.25943381345,1841.06234442972,189.810706182775,537.802910616267
89,13,1,1044.05371141687,1976.82418488325,135.761840453529,932.770473466372
89,15,1,89,3522.84425500919,1546.02007012594,3433.84425500919
89,14,1,83,6076.10044081498,2553.2561858058,5993.10044081498
89,4,1,23,6558.90799897492,482.807558159942,6535.90799897492
89,5,0,344,6737.34448839439,178.436489419464,6393.34448839439
89,1,1,5,7096.13070286362,358.786214469229,7091.13070286362
89,16,1,3046.06130361212,7241.43105508654,145.300352222925,4195.36975147442
89,20,1,7368.71704884542,7680.6177357802,439.186680693661,311.900686934781
89,12,0,5552.44731555625,7749.51426003654,68.8965242563354,2197.06694448029
90,17,0,101,381.878413572394,381.878413572394,280.878413572394
90,3,0,17,606.000204251127,224.121790678733,589.000204251127
90,12,0,704.922281714401,905.542768797582,299.542564546455,200.620487083181
90,7,0,674.922281714401,1144.19305529028,238.650286492694,469.270773575876
90,11,1,65,2073.71625092195,929.523195631675,2008.71625092195
90,9,0,53,2148.74047390321,75.0242229812566,2095.74047390321
90,14,0,2370.36796957465,3048.58927871059,899.848804807377,678.221309135931
90,10,0,1290.29464815439,4349.7418154205,1301.15253670992,3059.44716726611
90,18,0,1912.34835957127,5225.73624284252,875.994427422015,3313.38788327125
90,13,0,77,5542.04487853282,316.308635690302,5465.04487853282
90,16,0,5336.86668405804,6660.60637684859,1118.56149831576,1323.73969279055
91,2,0,11,267.368750130391,267.368750130391,256.368750130391
91,4,0,23,545.558156465626,278.189406335234,522.558156465626
91,7,1,374.386160000307,622.31666796702,76.7585115013948,247.930507966713
91,11,1,398.386160000307,1227.47478734889,605.158119381872,829.088627348585
91,6,1,1052.59886913205,1442.43629390896,214.961506560067,389.837424776913
91,18,0,2428.76177815829,2739.25676562659,1296.82047171763,310.494987468291
91,8,0,3126.70254187749,3402.89293475113,663.636169124543,276.190392873638
91,9,1,3742.58588102275,4060.81346633828,657.920531587155,318.227585315531
91,1,0,5,4245.56013107947,184.746664741182,4240.56013107947
91,17,0,101,5959.58025728175,1714.02012620228,5858.58025728175
91,13,1,5858.31282882905,6218.82512159929,259.244864317538,360.512292770231
91,19,0,3790.58588102275,6317.86845423229,99.043332633004,2527.28257320954
91,20,1,452.386160000307,6665.64588420367,347.777429971376,6213.25972420336
92,10,0,59,340.70380557619,340.70380557619,281.70380557619
92,18,0,107,589.881596308982,249.177790732792,482.881596308982
92,17,1,101,705.090619098891,115.209022789909,604.090619098891
92,11,0,426.54009587148,1329.3809661548,624.290347055912,902.840870283322
92,7,0,2339.51631545579,2602.57119003739,1273.19022388259,263.054874581598
92,3,0,2659.19260582769,2886.23715697228,283.66596693489,227.044551144594
92,1,1,5,3805.77287164449,919.535714672209,3800.77287164449
92,6,1,35,4038.36874563764,232.595873993155,4003.36874563764
92,16,1,3914.85689603052,4459.18717674911,420.818431111466,544.330280718591
92,4,1,3259.82980868089,7054.26747405583,2595.08029730672,3794.43766537494
93,12,0,71,287.279543994632,287.279543994632,216.279543994632
93,10,1,59,1444.65840652714,1157.37886253251,1385.65840652714
93,9,0,407.54610949223,2613.56159273261,1168.90318620547,2206.01548324038
93,19,0,3438.93300633148,3713.26827510377,1099.70668237116,274.335268772287
93,20,0,3348.93300633148,3901.4629336767,188.194658572932,552.529927345219
93,13,0,4597.24988879581,4730.27732608661,828.814392409906,133.027437290799
93,15,0,1077.5998209091,5047.2233754724,316.946049385794,3969.6235545633
93,16,1,95,5745.14919590854,697.925820436141,5650.14919590854
93,11,0,65,6049.1012407198,303.952044811253,5984.1012407198
93,7,0,41,6771.50739766254,722.406156942745,6730.50739766254
94,12,0,71,317.902725729699,317.902725729699,246.902725729699
94,9,0,53,2052.61395951558,1734.71123378588,1999.61395951558
94,7,0,2190.11078134774,2535.24470271893,482.63074320335,345.133921371191
94,14,0,2413.4620184867,2684.24121451662,148.996511797691,270.779196029924
94,1,1,2353.4620184867,2904.09782241622,219.856607899594,550.635803929517
94,20,0,470.075341297608,3363.21582848658,459.118006070358,2893.14048718897
94,4,0,1020.12905271448,4760.87017108376,1397.65434259719,3740.74111836928
94,10,0,59,4998.27251137968,237.402340295915,4939.27251137968
94,19,1,1526.8315269924,5601.09013131939,602.817619939715,4074.25860432699
94,15,0,1925.53400127031,5892.39162848455,291.301497165156,3966.85762721423
95,1,0,5,405.195018672199,405.195018672199,400.195018672199
95,11,0,65,705.108850609887,299.913831937688,640.108850609887
95,8,0,47,788.901086771613,83.7922361617252,741.901086771613
95,18,0,2117.8268138895,2552.24907765123,1763.34799087962,434.422263761732
95,13,0,77,3026.6761447325,474.427067081276,2949.6761447325
95,4,1,2692.133484925,3239.89240154872,213.216256816214,547.758916623719
95,15,0,89,3292.39278982036,52.5003882716464,3203.39278982036
95,2,0,2327.90582153598,3572.05100992682,279.658220106458,1244.14518839085
95,3,0,17,3854.24462426291,282.193614336089,3837.24462426291
95,17,0,101,4217.24144202919,362.996817766282,4116.24144202919
95,20,0,119,4397.4893574179,180.247915388706,4278.4893574179
95,12,0,71,4761.32225334939,363.832895931492,4690.32225334939
95,9,0,53,4919.69766898189,158.375415632499,4866.69766898189
95,7,0,878.838230594109,5140.58983241729,220.892163435397,4261.75160182318
96,15,1,89,270.873249643983,270.873249643983,181.873249643983
96,11,1,65,432.792952575094,161.919702931111,367.792952575094
96,18,0,107,1078.90413854113,646.111185966041,971.904138541135
96,5,0,29,1104.70055990796,25.796421366822,1075.70055990796
96,14,1,1631.28673366767,1764.87778160006,660.177221692104,133.591047932393
96,6,1,2764.53492086218,3064.41378442113,1299.53600282107,299.878863558952
96,20,1,3663.95353088419,3868.76371908095,804.34993465982,204.81018819676
96,13,0,77,4702.97575858007,834.21203949912,4625.97575858007
96,12,1,5787.32925528372,6047.08204736644,1344.10628878637,259.752792082717
96,19,0,4115.40522340757,6505.37768240895,458.295635042513,2389.97245900138
97,12,0,71,383.771455609565,383.771455609565,312.771455609565
97,19,1,529.291640940209,868.64213660538,484.870680995815,339.350495665171
97,18,1,107,1342.99365802384,474.351521418461,1235.99365802384
97,17,0,101,1493.86071221685,150.86705419301,1392.86071221685
97,6,0,35,1582.52520057343,88.66448835658,1547.52520057343
97,4,1,1193.66856055028,1667.79065712978,85.2654565563482,474.122096579498
97,9,1,53,1766.66637786001,98.8757207302326,1713.66637786001
97,20,1,119,1873.9208845064,107.254506646389,1754.9208845064
97,5,0,2538.85155077681,3689.33250276827,1815.41161826187,1150.48095199146
97,10,1,2895.55402505472,3853.18432701112,163.85182424285,957.630301956397
97,7,1,680.642878079167,5543.97676919612,1690.792442185,4863.33389111695
