Trial,Channel,IsDirectional,Discovery_s,Clear_s,ClearInterval_s,DiscoveryToClear_s
5,11,1,5981.58167368923,6285.09375931788,469.303866268643,303.512085628653
6,3,1,17,390.804885098023,390.804885098023,373.804885098023
6,16,1,95,685.269324427465,294.464439329441,590.269324427465
6,17,1,545.301752966389,877.658711682008,192.389387254543,332.356958715619
6,18,1,1101.56147583889,1464.34703639109,586.68832470908,362.785560552201
6,2,1,1866.54708753849,2082.1465810983,617.799544707212,215.599493559815
6,5,1,29,2535.08232966857,452.935748570268,2506.08232966857
6,19,1,1306.91271297785,2733.80500190268,198.722672234114,1426.89228892484
6,10,1,59,3292.38151026376,558.576508361076,3233.38151026376
6,4,1,23,3651.23304780453,358.851537540771,3628.23304780453
6,8,1,3439.87088767861,3778.8172598369,127.584212032371,338.946372158292
6,14,1,1089.56147583889,4007.03456122296,228.21730138606,2917.47308538407
6,1,1,710.866934438279,4485.19538833889,478.160827115934,3774.32845390062
6,7,1,485.301752966389,5190.59362095116,705.398232612268,4705.29186798477
6,12,1,6474.7977983609,6841.41601964976,1650.8223986986,366.618221288853
6,9,1,4258.81741552006,7548.63912343804,707.223103788284,3289.82170791799
7,10,1,59,430.991845158034,430.991845158034,371.991845158034
7,18,1,107,1091.88932208965,660.897476931621,984.889322089654
7,5,1,534.54332942106,1258.67687104858,166.787548958929,724.133541627523
7,7,1,41,1357.63124624266,98.9543751940755,1316.63124624266
7,12,1,1458.22079021788,1716.25871503261,358.627468789951,258.03792481473
7,3,1,1422.22079021788,1933.37190709581,217.113192063203,511.151116877933
7,13,1,3984.08700791625,4140.96430072104,2207.59239362523,156.877292804791
7,1,1,3942.08700791625,4206.23154222792,65.2672415068791,264.14453431167
7,14,1,799.894566560018,4317.64821794076,111.41667571284,3517.75365138074
7,6,1,2222.42124657255,5373.87930415465,1056.23108621389,3151.4580575821
7,11,1,2421.77248371151,5565.4266932214,191.547389066749,3143.65420950989
7,15,1,5767.50571535572,6069.70219199463,504.275498773232,302.19647663891
8,18,1,107,427.640161195104,427.640161195104,320.640161195104
8,8,1,47,858.302956790791,430.662795595687,811.302956790791
8,15,1,1205.17590097293,1432.96164763646,574.658690845673,227.785746663539
8,6,1,1511.40825927181,1909.51332862263,476.551680986165,398.105069350823
8,14,1,1199.17590097293,2613.2297385779,703.716409955273,1414.05383760498
8,11,1,2059.64887168986,2980.7316674148,367.501928836899,921.082795724937
8,2,1,2744.09828586911,3080.04048190257,99.3088144877661,335.94219603346
8,12,1,1541.40825927181,3562.66782641281,482.627344510247,2021.25956714101
8,19,1,807.290699162393,3821.23165941659,258.563833003773,3013.94096025419
8,16,1,4959.2411547487,5212.99394683142,1391.76228741483,253.752792082717
8,13,1,5359.49221350932,5536.64607708884,323.65213025742,177.153863579523
8,1,1,4911.2411547487,5778.72355744362,242.077480354777,867.482402694914
8,20,1,6228.29636050664,7199.99669226767,1421.27313482405,971.70033176103
9,2,1,11,301.316934200177,301.316934200177,290.316934200177
9,12,1,1143.83652846336,1576.36174363906,1275.04480943888,432.525215175704
9,5,1,2096.42801493252,2437.05423671153,860.692493072468,340.626221779009
9,19,1,3481.45013236192,3809.38608326115,1372.33184654962,327.935950899233
9,13,1,509.782817046484,5501.04671006637,1691.66062680522,4991.26389301989
9,1,1,5,5603.96790785841,102.921197792038,5598.96790785841
9,10,1,2126.42801493252,5989.91845196837,385.950544109966,3863.49043703585
9,8,1,6081.1906659906,6431.36176606713,441.443314098752,350.171100076525
9,16,1,527.782817046484,6759.59376598094,328.23199991381,6231.81094893445
9,9,1,6087.1906659906,6987.70046251407,228.106696533136,900.509796523471
9,7,1,6075.1906659906,7323.21102422689,335.510561712813,1248.02035823628
9,3,1,17,7360.24676722574,37.0357429988571,7343.24676722574
